"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","NZL","New Zealand","2016","2016",245.14323,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","NZL","New Zealand","2017","2017",222.22974,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","NZL","New Zealand","2018","2018",322.98573,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","NZL","New Zealand","2019","2019",316.77129,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","MNG","Mongolia","2016","2016",579.54054,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","MNG","Mongolia","2017","2017",467.1527,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","DEU","Germany","2016","2016",2804.98215,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","DEU","Germany","2017","2017",3054.77087,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","DEU","Germany","2018","2018",3498.93202,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","DEU","Germany","2019","2019",3380.16693,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","PAK","Pakistan","2016","2016",185.86794,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","PAK","Pakistan","2017","2017",175.94872,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","IRN","Iran (Islamic Republic of)","2016","2016",40.59199,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","IRN","Iran (Islamic Republic of)","2017","2017",55.89441,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","IRN","Iran (Islamic Republic of)","2018","2018",69.1129,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","IRN","Iran (Islamic Republic of)","2019","2019",38.20286,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","IRN","Iran (Islamic Republic of)","2020","2020",33.88039,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","POL","Poland","2016","2016",3274.08669,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","POL","Poland","2017","2017",3385.29429,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","POL","Poland","2018","2018",4016.14198,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","POL","Poland","2019","2019",4929.39939,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","GTM","Guatemala","2016","2016",284.82165,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","GTM","Guatemala","2017","2017",279.49451,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","GTM","Guatemala","2018","2018",319.10279,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","GTM","Guatemala","2019","2019",331.1145,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","GTM","Guatemala","2020","2020",301.76614,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","GTM","Guatemala","2021","2021",345.81394,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","ARM","Armenia","2016","2016",,"a","Category not applicable"
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","ARM","Armenia","2017","2017",,"a","Category not applicable"
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","ARM","Armenia","2020","2020",,"a","Category not applicable"
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","ARM","Armenia","2021","2021",,"a","Category not applicable"
"X_US_FSGOV","Government expenditure on education, US$ (millions)","GHA","Ghana","2016","2016",2468.19258,"‡","UIS Estimation"
"X_US_FSGOV","Government expenditure on education, US$ (millions)","GHA","Ghana","2017","2017",2134.54004,"‡","UIS Estimation"
"X_US_FSGOV","Government expenditure on education, US$ (millions)","GHA","Ghana","2018","2018",2615.33564,"‡","UIS Estimation"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","RUS","Russian Federation","2016","2016",3537.11945,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","RUS","Russian Federation","2017","2017",6316.81235,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","RUS","Russian Federation","2018","2018",65585.20574,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","SLE","Sierra Leone","2016","2016",9.85331,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","SLE","Sierra Leone","2017","2017",16.91617,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","SLE","Sierra Leone","2018","2018",24.80342,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","SLE","Sierra Leone","2019","2019",22.64457,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","SLE","Sierra Leone","2020","2020",22.83594,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","SLE","Sierra Leone","2021","2021",23.09588,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","CZE","Czechia","2016","2016",958.32594,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","CZE","Czechia","2017","2017",1145.45766,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","CZE","Czechia","2018","2018",1371.7678,,
"X_US_02_FSGOV","Government expenditure on pre-primary education, US$ (millions)","CZE","Czechia","2019","2019",1458.55885,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","BRN","Brunei Darussalam","2016","2016",108.11858,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","LUX","Luxembourg","2017","2017",1.23232,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","LUX","Luxembourg","2018","2018",1.30872,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","LUX","Luxembourg","2019","2019",1.26232,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","MNG","Mongolia","2016","2016",63.52753,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","MNG","Mongolia","2017","2017",29.93833,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","NER","Niger","2016","2016",155.87555,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","NER","Niger","2017","2017",138.7553,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","NER","Niger","2018","2018",188.5404,,
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","VUT","Vanuatu","2019","2019",,"a","Category not applicable"
"X_US_2_FSGOV","Government expenditure on lower secondary education, US$ (millions)","VUT","Vanuatu","2020","2020",,"a","Category not applicable"
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","AND","Andorra","2016","2016",5.52779,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","AND","Andorra","2017","2017",5.47758,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","AND","Andorra","2018","2018",5.89433,,
"X_US_5T8_FSGOV","Government expenditure on tertiary education, US$ (millions)","AND","Andorra","2019","2019",4.19471,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","BDI","Burundi","2016","2016",123.83696,"‡","UIS Estimation"
"X_US_FSGOV","Government expenditure on education, US$ (millions)","BDI","Burundi","2017","2017",129.1614,"‡","UIS Estimation"
"X_US_FSGOV","Government expenditure on education, US$ (millions)","BDI","Burundi","2018","2018",135.09833,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","KNA","Saint Kitts and Nevis","2021","2021",6.79111,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","MLT","Malta","2016","2016",242.13585,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","MLT","Malta","2017","2017",244.78015,,
"X_US_2T3_FSGOV","Government expenditure on secondary education, US$ (millions)","MLT","Malta","2019","2019",296.58662,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","CHL","Chile","2016","2016",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","CHL","Chile","2017","2017",,"a","Category not applicable"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","CHL","Chile","2018","2018",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","CHL","Chile","2019","2019",,"a","Category not applicable"
"X_US_FSGOV","Government expenditure on education, US$ (millions)","LKA","Sri Lanka","2016","2016",2842.17468,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","LKA","Sri Lanka","2017","2017",2447.33277,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","LKA","Sri Lanka","2018","2018",1878.35574,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","LVA","Latvia","2016","2016",241.96362,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","LVA","Latvia","2017","2017",251.71612,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","LVA","Latvia","2018","2018",274.63828,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","LVA","Latvia","2019","2019",283.10443,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","LIE","Liechtenstein","2017","2017",,"a","Category not applicable"
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","AUT","Austria","2016","2016",2633.20652,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","AUT","Austria","2017","2017",2689.52474,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","AUT","Austria","2018","2018",2841.64638,,
"X_US_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education only, US$ (millions)","AUT","Austria","2019","2019",2723.55419,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","SVK","Slovakia","2016","2016",779.52683,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","SVK","Slovakia","2017","2017",842.58423,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","SVK","Slovakia","2018","2018",962.47975,,
"X_US_1_FSGOV","Government expenditure on primary education, US$ (millions)","SVK","Slovakia","2019","2019",1044.09753,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","ROU","Romania","2016","2016",57.43225,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","ROU","Romania","2017","2017",63.08676,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","ROU","Romania","2018","2018",76.83707,,
"X_US_4_FSGOV","Government expenditure on post-secondary non-tertiary education, US$ (millions)","ROU","Romania","2019","2019",80.49718,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","GBR","United Kingdom of Great Britain and Northern Ireland","2016","2016",35719.73339,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","GBR","United Kingdom of Great Britain and Northern Ireland","2017","2017",30935.96251,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","GBR","United Kingdom of Great Britain and Northern Ireland","2018","2018",26081.89477,,
"X_US_3_FSGOV","Government expenditure on upper secondary education, US$ (millions)","GBR","United Kingdom of Great Britain and Northern Ireland","2019","2019",28792.66874,,
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","MLI","Mali","2016","2016",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","MLI","Mali","2017","2017",,"n","Magnitude nil or negligible"
"X_US_UK_FSGOV","Government expenditure on education not specified by level, US$ (millions)","MLI","Mali","2021","2021",,"n","Magnitude nil or negligible"
"X_US_FSGOV","Government expenditure on education, US$ (millions)","SLV","El Salvador","2016","2016",925.38113,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","SLV","El Salvador","2017","2017",930.5333,,
"X_US_FSGOV","Government expenditure on education, US$ (millions)","SLV","El Salvador","2018","2018",938.24687,,
